contexte	nb_utilisations	nb_cilbe_n	nb_cible_v	réponse_mod
des par+terre	1	1	0	n
encore à	1	1	0	deux
son hein	1	1	0	n
tes comme	2	2	0	n
la euh	3	3	0	n
le Tim	1	1	0	n
pou pou	6	6	0	tu
la et	12	10	1	n
le a	1	1	0	n
lapins }	2	2	0	méchants
as ou	1	0	1	v
petites si	1	1	0	n
en Bécassine	1	1	0	v
les comment	1	1	0	v
ce je	3	3	0	que
les poule	1	1	0	n
petit noir	1	1	0	n
laissé clés	1	0	0	v
de on	1	1	0	n
bonnes en	1	1	0	n
laisses s'il+te+plaît	1	0	1	v
gros qui	1	1	0	n
dents }	1	0	0	là
étais pour	1	0	1	v
tes sont	1	1	0	n
y+a et	1	1	0	Duvet
peux du	1	0	1	v
{ en	2	1	1	y
escargot bien	1	0	1	il
prochain tu	1	1	0	n
du je	1	1	0	n
pour des	1	0	1	v
vas voir	1	0	1	le
l' un	4	2	2	n
te euh	1	0	1	v
tes que	1	1	0	n
faire bonbons	1	0	0	un
crocodiles éléphants	1	0	0	dans
bien c'	2	0	1	que
cette soudaine	1	1	0	n
on }	75	0	73	v
oh+oui }	1	0	0	
la rouge	1	1	0	n
{ lui	5	1	2	tu
est Mar	2	0	0	pour
être }	11	1	6	v
le si	4	2	2	n
vous ce	1	0	0	v
voilà }	6	6	0	v
a plus	2	1	0	une
te Mar	1	1	0	v
ses aujourd'hui	1	1	0	n
fonction }	2	2	0	
{ glou	1	1	0	glou
très mais	1	0	0	fort
encore }	6	1	4	là
me faire	1	0	1	v
j' bu	1	0	0	ai
tu debout	1	0	1	v
ça long	1	0	0	v
tu aux	2	1	1	n
cheval âne	1	1	0	à
va les	5	0	5	v
de tout	1	0	1	v
je trois	1	0	1	v
elle ta	2	0	2	est
autre Tim	1	1	0	n
on mais	1	0	1	v
auront le	1	0	1	n
le bébé	1	1	0	grand
un goûter	1	0	0	n
sont dans	3	0	3	v
la tout+à+l'heure	1	1	0	n
sur on	1	0	0	le
je mon	2	0	2	v
y du	1	1	0	avait
l' par	1	0	1	v
se beau	1	0	0	v
rivière qui	1	0	0	la
à à	2	2	0	v
les alors	3	2	1	n
peut+être je	1	0	0	pas
as autre	1	0	1	une
importe moment	1	0	0	quoi
être part	1	0	0	v
il ce	1	0	0	v
elles toutes	1	0	1	sont
balle }	1	0	0	là
partis hein	1	0	1	on
le tenir	1	0	0	n
ça je	1	1	0	quoi
on pas	31	14	13	v
Tim }	1	0	1	v
lee }	1	1	0	
me ça	1	0	1	v
la avant	1	0	1	n
on dessus	1	0	1	v
est hurle	1	0	0	pas
voir un	1	0	0	si
sont ils	1	0	0	là
acheter de	1	1	0	n
est et	4	0	0	v
tes joues	1	0	0	grosses
doudou }	2	2	0	n
le lapin	1	0	0	petit
la tourne	1	1	0	n
il hop+là	1	0	1	v
{ poussins	1	0	0	six
ben âge	1	0	0	oui
wouh fois	1	0	0	la
travailler }	1	0	0	moi
t' }	58	0	58	v
la prrt	1	1	0	n
ça économique	1	0	0	v
du un	1	1	0	n
elle elle	2	0	1	v
regarde pieds	1	0	0	là
je trop	1	1	0	v
oui c'	1	1	0	mais
cinq mais	1	1	0	six
veux on	1	0	1	qu'
moi je	2	0	0	aussi
ça mieux	3	0	3	v
être autrement	1	0	0	v
lui il	1	0	0	aussi
une dans	3	3	0	n
une Tim	1	1	0	n
les elle	1	1	0	n
les pour	6	5	1	n
tiens ta	1	0	1	v
a l'	2	0	0	pas
veux quelque+chose	1	0	1	v
ben pis	1	0	0	tant
tu papa	1	0	1	v
{ Trotso	1	0	0	
pou }	3	3	0	tu
tu chantes	1	0	0	leur
la rouler	1	0	0	v
on celui+ci	1	0	1	v
t' parler	2	0	2	v
moitié moitié	1	1	0	de
nouveaux }	2	2	0	Tim
une là+dessous	1	1	0	n
elle trop	1	0	0	est
une toute	1	1	0	n
bois }	1	0	0	Tim
mettre }	4	1	0	là
les mettait	1	1	0	n
chat du	1	0	1	il
avec chaussures	1	0	0	ses
un festin	1	0	0	n
elle quelqu'un	1	0	1	atteind
tu pas	53	2	45	v
bien l'	1	0	1	à
les ailleurs	1	0	1	n
ardoise }	1	0	0	magique
compte poussins	1	0	0	ses
petit brun	4	4	0	n
sa hein	1	1	0	n
des mh	1	1	0	n
alors moi	2	0	2	v
des idées	1	1	0	n
attention }	1	0	0	hein
aurait la	1	0	0	v
le qu'	4	4	0	n
va tout+le+temps	1	0	1	v
regarder ceinture	1	0	0	le
fais les	1	0	0	d'abord
aux alors	1	1	0	n
la dans	5	2	3	v
mettre les	2	0	0	tous
il fort	1	0	1	v
avait là	2	0	2	ça
un un	5	5	0	n
des pieds	1	0	0	grands
ses aussi	1	1	0	n
en ce	1	0	1	v
mettes }	2	1	0	là
un y	2	1	0	n
la puis	4	4	0	n
Cailloux }	1	0	0	Patte
super }	2	1	1	maman
toute }	23	16	3	n
de les	3	1	2	v
sont à	2	1	0	combien
l' toute	2	0	2	as
ouh la	1	0	1	la
les là+dedans	1	1	0	n
est sa	2	0	1	dans
une Casimir	1	1	0	maman
allez lui	1	0	1	v
tu oui	2	1	1	v
là euh	1	0	0	pour
me là	3	0	3	v
vas appuyer	1	0	0	v
a fort	1	0	1	v
demande à	1	0	0	comment
trouves }	1	0	0	pas
oiseau près	1	0	0	v
l' ton	1	0	1	n
tiens ce	1	0	0	v
tu maman	1	1	0	v
en du	4	3	0	v
tu dans	9	2	7	v
voir hein	1	0	0	si
ça tu	1	0	1	que
lui que	1	0	1	v
aux quand	1	1	0	n
quatre de	1	1	0	n
soif moins	1	0	0	hein
es qu'	2	0	0	sure
les c'	8	8	0	n
bonnes }	1	1	0	vavcances
jamais je	1	0	1	v
à je	2	1	0	v
ne un	1	0	0	v
tu tout	12	1	11	v
Pie bien	1	0	1	qui
les Amé	1	1	0	n
de ça	6	4	1	n
est mais	4	0	1	là
à que	4	1	0	ce
dans minutes	1	0	0	quelques
que celles	1	0	0	tu
j' chercher	1	0	0	v
père arrive	1	0	0	Noël
je que	24	1	21	v
la couette	1	0	0	première
main }	5	2	0	là
aller le	2	0	1	v
ta par	1	1	0	n
échographie }	1	0	0	
vais deux	1	0	1	v
le non	2	2	0	n
pas fort	1	0	0	si
à patatʁa	1	0	1	v
a encore	1	0	1	pas
mange }	1	0	0	pas
ton hein	6	6	0	n
le pas	12	6	6	v
du partout	1	1	0	n
mais on	1	0	0	qu'est+ce+qu'
as plutôt	1	0	1	v
te par	1	0	1	v
théâtre Pinocchio	1	1	0	
une non	1	1	0	n
ses avec	1	1	0	n
les celles+ci	1	0	1	n
y+a alors	1	1	0	des
ils et	1	0	1	v
facile }	1	0	0	hein
elles tomber	1	0	0	sont
que histoires	1	0	0	des
es le	1	0	1	mis
ton Mar	1	1	0	n
a et	1	1	0	v
déjà }	8	0	6	v
la Pinocchio	1	1	0	n
une }	243	236	1	n
es contre	1	0	1	v
livres les	1	0	1	sous
m' le	1	0	1	v
{ parfait	1	0	0	voilà
prends doigts	1	0	0	le
{ laisse	1	0	0	on
tu avoir	1	0	0	v
lu soir	1	0	0	hier
tes qu'	1	1	0	n
vient d'	1	0	0	de
je euh	1	0	0	v
met }	2	0	0	là
est celui+là	3	1	0	v
t' la	1	0	1	v
{ cousine	1	0	0	
bonjour le	1	1	0	n
fille hein	1	0	0	qui
je }	29	2	26	v
tu allé	1	1	0	es
deuxième y+a	1	1	0	n
tout Sopt	1	0	1	v
est spot	2	1	1	pas
veux }	18	0	17	v
sont les	6	0	3	où
deux encore	2	2	0	n
les écartées	1	1	0	n
les avec	7	5	0	n
avait à	1	0	1	v
{ un	12	0	6	v
met du	1	0	0	encore
petits méchants	1	1	0	n
peu là	2	1	0	v
pour ça	4	0	4	que
comme yeux	1	0	0	ça
Henri }	1	0	0	
grande de	2	2	0	n
est jaune	1	0	0	en
te en	2	0	2	v
s' avec	3	0	3	v
petits peut+être	1	1	0	n
l' non	2	2	0	n
ami qu'	1	0	0	n
y+a le	1	0	0	dans
il votre	1	0	1	v
les fripouilles	1	1	0	n
as croqué	1	0	0	v
faire hein	1	0	1	v
gilet sur	1	0	0	là
regarde y	1	0	0	il
pour petits+enfants	1	0	0	v
deux toi	1	1	0	n
qui dans	8	0	7	v
ça jeu	1	0	0	le
que ça	1	0	0	commpe
mes maintenant	1	1	0	n
là amis	1	0	0	c'
d' plein	1	0	1	n
plus en	1	0	0	s'
des aux	1	1	0	n
ça tout	3	0	3	v
qui par	1	0	1	v
chez et	4	2	0	Dad
va creuser	1	0	0	v
ouais toilettes	1	0	0	c'
plus maintenant	2	2	0	Mar
hein hein	1	0	0	v
tu quelque+chose	1	0	1	v
à comme	1	0	1	v
eau }	2	0	0	oui
va allez	1	0	1	v
lait }	3	1	0	n
un pardon	1	1	0	n
falloir cette	1	0	1	qu'
un moi	2	2	0	n
ton où	1	1	0	n
il avec	1	0	1	v
eh le	1	1	0	v
{ lequel	1	0	0	sur
écrire }	1	1	0	Mar
pas lui	2	0	1	Alexandre
cracotte faire	1	0	0	c'
jouer quilles	1	0	0	aux
aille les	1	0	1	v
passer là	1	1	0	par
tu sans	1	0	1	v
étais chercher	1	0	0	v
juste en	1	0	1	un
es cette	1	0	1	v
tourne }	1	0	0	le
de aussi	5	3	0	n
comment }	1	0	0	ça
ai ce	1	0	1	v
a dans	6	1	5	v
fasses sur	1	0	1	un
petit dans	1	1	0	n
a tombé	1	0	1	v
deux c'	1	1	0	n
{ façon	1	0	0	toute
les maintenant	1	0	1	n
veux tous	1	0	1	v
plus chose	1	0	0	n
nez de	1	0	1	de
en une	5	0	4	a
viens le	1	0	1	v
quetu enlever	1	0	0	
que ce	1	0	0	dans
veux s'il+vous+plaît	1	0	0	v
est de	9	1	1	en+train
vas à	3	0	3	v
vais moi	1	0	1	v
toi là	1	0	0	encore
est par+là	1	0	0	pas
{ quand	1	1	0	et
a là	8	2	1	une
entende }	1	0	1	
cric }	1	1	0	j'
as en	1	0	1	fatigué
du froissé	1	1	0	n
{ plutôt	1	0	0	v
sont en	1	0	0	pas
wah c'	1	0	0	wah
{ du	4	0	1	y+a
stage }	1	0	0	
pour soeur	1	0	0	v
si hector	3	3	0	n
fait dessus	1	0	1	v
autres qui	1	1	0	n
d' }	44	37	2	n
je qu'	5	0	5	v
{ orties	1	0	1	
as l'	3	0	3	v
des par+ci	1	1	0	bêê
ventre }	2	1	0	après
est lourd	1	0	0	trop
t' et	3	0	3	v
pas beaucoup	1	0	0	v
se en	1	0	1	v
ramène la	1	0	0	le
l' du	5	5	0	n
{ tartine	1	1	0	
Mar trois	1	0	0	elle
qui euh	1	0	1	sont
a ou	1	1	0	n
fait de	3	1	0	beaucoup
puis grand	1	0	1	tu
nouveau de	1	1	0	n
grand et	1	1	0	n
bonjour }	4	4	0	n
quel elle	1	1	0	n
me et	2	0	2	v
faire la	1	0	1	de
s' on	1	0	1	v
la on	3	3	0	n
grandes hein	1	1	0	n
ce comme	1	0	0	n
est la	9	1	0	pas
tu me	1	0	0	v
essayes dessus	1	0	1	de
lui joyeux	1	0	1	v
{ tout	2	1	1	v
pas Babar	1	0	1	de
il si	2	0	2	v
essaie }	1	0	0	quand+même
tu coller	1	0	1	v
au que	1	1	0	n
mamie }	2	1	0	Mic
Pie aussi	1	0	1	qui
fais attention	1	0	0	très
ligne }	1	0	0	là
ton ça	3	3	0	n
des ou	1	1	0	n
regarder }	1	0	0	ça
des y+a	1	1	0	n
cette de	2	0	2	n
il le	8	1	6	v
plus et	1	0	0	n
chez }	1	0	0	n
tu t'	1	0	0	v
elles comme	1	0	1	v
quelqu'un le	1	1	0	qui
tu saigner	1	0	0	v
as des	4	0	3	v
est des	1	0	1	pas
quelle découverte	1	0	0	n
pêche }	1	1	0	n
bons }	1	1	0	euh
pelle qui	1	1	0	n
est+ce+qui le	1	0	1	v
on tous	1	0	1	v
les ouh+la	1	1	0	n
un parce	1	1	0	n
elles sur	2	0	2	v
main grande	1	0	0	là
la là	21	16	5	n
a une	7	2	5	encore
des blancs	1	1	0	n
grand minette	1	0	0	n
magasin }	1	1	0	alors
{ gris	1	1	0	le
du qu'	1	1	0	n
qui le	3	1	2	v
ils dodo	2	0	0	v
un oui	14	13	1	n
y+a la	1	0	0	de
suis qu'	2	0	0	sûre
elle du	1	0	1	v
un ah	1	1	0	n
du encore	2	2	0	quatre+heures
faire bracelets	1	0	0	un
ai de	2	0	2	pas
s' }	32	0	32	v
que se	1	0	0	ça
aussi que	1	0	0	lourd
mon le	1	1	0	n
mes hein	1	1	0	n
avec qui	1	0	0	les
est une	1	0	0	pas
me hein	1	0	1	v
les qu'	5	5	0	n
tout ça	1	0	0	comme
aux oui	1	1	0	n
coquette sa	1	0	1	se
le clair	1	1	0	n
d' cherche	1	1	0	n
vent en	1	1	0	qui
ton photo	1	1	0	n
quille Mol	1	0	0	
s un	2	0	1	avoir
elle cette	2	0	2	v
aller toilettes	3	0	0	aux
qui non	1	1	0	v
puisse }	1	0	1	v
avoir comme	1	1	0	n
{ miaou	1	1	0	un
des je	1	1	0	n
en qu'	1	1	0	a
un que	3	3	0	n
les n'	1	1	0	n
a en	3	0	3	v
hop la	1	0	0	on
à c'	1	0	1	n
as euh	1	0	1	v
des c'	2	2	0	n
{ tu	12	1	1	qu'est+ce+que
gagné petits	1	0	0	n
ça maintenant	2	0	2	v
pas encore	7	2	5	v
un aux	2	2	0	n
euh prochain	1	1	0	v
a sur	2	1	1	mis
le chante	1	1	0	n
j' que	1	0	1	v
le propose	1	1	0	n
pour on	1	0	1	qu'
oui parce+que	1	0	0	mais
peut+être }	2	0	2	pas
te derrière	1	0	1	v
trouves le	1	0	0	que
aux tu	1	1	0	n
bêtise }	1	0	0	hein
les assiettes	1	0	0	trois
beau non	1	1	0	n
ma tu	1	1	0	n
{ oh	1	0	1	oh
renard rusé	1	1	0	n
la d'	4	4	0	n
en ils	1	0	0	Grèce
E }	1	0	1	
mettre hein	1	0	0	par+terre
mes s'	1	1	0	n
du oui	1	1	0	n
presque ta	1	0	1	ça
et poussins	1	0	0	les
on depuis	1	0	1	v
la locomotive	1	0	0	n
tes hein	3	3	0	n
tu que	7	0	5	v
singes souris	1	0	0	
me tout	1	0	1	v
peu maintenant	1	0	0	moins
main est	1	0	0	n'
ta je	1	1	0	n
girafes crocodiles	1	0	0	puis
nous pas	1	0	1	v
pas non	3	0	2	droit
à du	1	0	1	n
les fruitiers	1	1	0	n
me le	2	0	2	v
périodes la	1	0	0	
de ce	1	1	0	v
gros des	1	1	0	n
au demande	1	1	0	n
le tse	1	1	0	n
il peut+être	1	0	0	est
va ouh	1	0	0	v
deux soient	1	1	0	n
lui alors	1	0	1	v
des paquets	1	0	0	petits
ah+la+la aventure	1	0	0	quelle
bleu quand	1	0	0	c'
un oh	2	2	0	n
ai la	1	0	1	de
une qu'	2	2	0	n
se il	1	0	1	v
chantais anniversaire	1	0	0	la
une magique	1	1	0	n
s' quand	1	0	1	v
tapis }	2	1	0	hein
prend }	1	0	0	ça
y hein	1	0	1	v
un froid	1	1	0	n
lire }	1	1	0	le
d' mais	1	0	0	n
ai tous	1	0	1	v
le tourné	1	1	0	n
monsieur mais	1	1	0	qui
petit fait	1	0	0	n
est mamie	1	1	0	pour
tu quoi	7	0	7	v
on autre	2	0	1	v
dernière ci	1	0	0	n
rends }	1	1	0	n
par quand	1	1	0	là
une plutôt	1	1	0	n
sur chaussons	1	0	0	mes
s' jusqu'	1	0	1	v
te c'	2	0	2	v
n' pas	9	0	6	v
à aurevoir	1	0	0	v
de choses	1	0	0	n
est où	3	0	1	v
tu quel	1	1	0	v
on tes	1	0	1	v
il beau	2	0	0	est
m' bien	1	0	1	v
la demain	1	0	1	n
prochain }	1	1	0	n
alors fait	1	0	0	on
es tu	1	0	1	v
pour redonner	1	0	0	v
nettoyer parce	1	1	0	là
de main	1	0	0	la
faire comme	2	0	2	aussi
cheveux là	1	0	0	hein
un gâteau	1	1	0	petit
dire bouger	1	0	0	ça
est qu'	5	0	0	là
un }	362	347	1	n
Mar les	1	0	0	elle
et de	2	0	0	puis
pas celle+là	1	0	0	trop
va tu	1	0	0	heuh
un et	8	8	0	n
autre comme	1	1	0	n
cuillières comme	1	0	1	
Tim de	1	0	1	tu
encore minutes	2	0	0	un
ce possible	1	0	0	n
son }	38	37	0	n
une pense	1	1	0	n
leur du	1	0	1	v
ai le	1	0	1	v
s' sur	1	0	1	v
prépare ses	1	0	0	pas
est aussi	2	1	1	là
trop on	1	0	0	qu'
à un	1	0	1	v
qui pendant	1	0	1	v
bien de	3	1	1	avoir
passé son	1	0	0	de
il aussi	3	0	3	v
est que	6	0	0	ça
appelles alors	1	0	0	ça
est+ce+qui là	1	0	1	est
encore mémo	1	0	1	un
rien hein	1	0	1	v
une qui	1	1	0	n
truc }	5	2	0	heuh
au oreilles	1	1	0	n
veut se	1	0	1	pas
ben moi	1	0	1	v
ce donc	1	1	0	n
voix forte	1	0	0	aussi
à heures	2	0	0	v
il de	6	0	5	v
zou }	1	1	0	en
prend les	1	0	0	le
bien parce+que	1	0	0	Tim
alors Tim	1	0	1	v
gommettes }	1	0	0	n
vient de	1	0	0	juste
nous une	2	0	2	v
aller }	3	0	3	v
elle le	1	0	1	v
plutôt on	1	0	0	un
merci }	4	2	0	Mar
il sur	3	0	3	a
je à	3	0	3	v
des graines	1	0	0	n
ils pin+pon	1	0	0	v
le y+a	2	2	0	n
falloir à	1	0	1	qu'
des par	1	1	0	bzz
elle beaucoup	1	0	1	a
as ton	1	0	1	v
faut faire	2	0	1	pas
{ ton	3	0	3	v
des masi	1	1	0	n
les dessous	1	1	0	n
elles aller	1	0	0	sont
fait du	1	0	0	encore
un château	1	0	0	n
bien on	2	0	0	qu'
te là+bas	1	0	1	v
toute d'abord	1	0	0	n
en deux	1	0	1	a
d' moi	2	2	0	n
vais la	5	0	5	pas
jouer cubes	1	0	0	aux
la jaune	3	3	0	n
gros un	1	1	0	ou
s pas	2	0	0	ont
pas au	2	0	2	v
est il	4	0	0	qu'
lequel hein	1	0	1	tu
pourrais proposer	1	0	0	v
des ouais	1	1	0	n
commence après	1	1	0	à
pelles hein	1	1	0	n
l' bah	1	1	0	n
choisi c'	1	0	0	comme
une ici	1	1	0	n
au maintenant	1	1	0	n
est un	5	0	1	pas
de serviettes	1	0	0	n
petite dans	1	1	0	n
faut mais	1	0	1	v
ça peut+être	2	0	0	v
en moi	1	0	1	v
fait aussi	1	1	0	n
attend un	1	0	0	je
il les	5	0	5	v
entendre }	1	0	1	v
peu oui	2	0	1	v
{ Farceuse	1	0	0	
son hop	1	1	0	n
est dans	2	0	2	pas
en quelques	1	0	1	v
y+a éléphants	1	1	0	des
est+ce+qui encore	1	0	1	v
je de	2	0	2	v
la de	29	29	0	n
autres que	1	1	0	encore
faire là	1	0	0	n
un tout	1	1	0	n
{ bon	3	0	0	ah
maman }	15	15	0	n
la aussi	3	3	0	n
soyez sinon	1	0	0	
j' comme	1	0	1	v
deux+cents+cinquante de	2	2	0	n
passe }	2	0	1	là
ours }	4	0	0	brun
a rester	1	0	1	v
souvent mais	1	0	1	ça
ses il	1	1	0	n
es et	1	0	0	v
petite ça	1	1	0	banche
drôle de	1	1	0	de
cache l'	1	0	0	sous
ah heuh	1	0	0	oui
as avec	3	0	3	v
y+a fleurs	1	0	0	des
te mais	1	0	1	v
te toute	1	0	1	v
le ouais	2	1	1	n
{ lapin	1	0	0	le
tout c'	3	2	0	ça
pour notre	1	0	1	v
allez plus	1	1	0	n
une d'	1	1	0	n
ma l'	1	1	0	n
m' alors	1	0	1	v
pas avec	2	1	0	v
poulet a	1	1	0	aux
il en	1	0	1	y
ils tous	2	0	1	sont
le encore	6	2	4	n
autre du	1	1	0	v
chaussons hein	1	0	0	tu
un marron	1	1	0	n
le hein	14	12	2	n
train }	1	0	0	hein
sa }	25	25	0	n
quand Bruit	1	0	0	tu
te on	1	0	1	v
matin que	1	0	0	hein
te ce	1	0	1	v
es dents	1	0	0	v
ton pour	1	1	0	n
sors les	1	0	0	de
faisait }	1	0	0	ça
parti vite	1	0	0	très
pour à	2	0	2	v
une assez	1	1	0	n
me un	6	0	6	v
l' prochaine	1	1	0	n
ta bleue	1	1	0	n
tu balayer	1	0	0	v
d'effroyables qui	1	1	0	
toute alors	2	2	0	n
je plutôt	1	0	1	v
ce ci	1	1	0	n
tu téléphoner	1	0	0	v
plus possible	2	0	0	vite
on rentrer	1	0	0	v
de minutes	1	0	0	n
feuilles et	1	0	0	craquantes
une carte	1	0	0	autre
vient une	1	0	1	de
elle sur	3	0	3	v
bébés ils	1	0	0	n
elle avec	1	0	1	v
a faites	1	0	0	v
un ça	23	22	0	n
couché peut+être	1	0	0	Hippolyte
du foncée	1	1	0	n
j' bien	9	0	8	v
viens à	1	0	1	v
ont machine+à+laver	1	0	0	v
{ cadeaux	1	0	0	
le quoi	1	0	1	n
a un	10	1	5	v
touches }	1	0	0	pas
{ Margote	1	0	1	puis
blanc le	1	0	0	avec
couleurs }	1	0	0	maintenant
cassées }	1	0	0	hein
se je	1	0	1	v
elles pas	2	0	1	sont
deux pour	3	3	0	n
j' }	12	0	12	v
alors il	1	0	0	qu'est+ce+qu'
à doigts	1	0	0	tes
petit comme	3	2	0	n
tu comme	6	0	6	v
vont s'	1	0	0	v
est vide	1	0	0	tout
le rouge	8	8	0	n
elles dans	1	0	0	sont
dedans bon	1	0	0	v
s }	7	0	5	v
bonne hein	3	3	0	n
as ce	6	1	5	v
ont ça	1	0	1	v
avait par	1	0	1	v
ton ce	1	1	0	n
suis mais	1	0	1	v
aux pour	1	1	0	n
ils ensemble	1	0	0	v
toit entre	1	0	0	de
la par	1	0	1	v
un même	1	1	0	n
abeille elle	1	0	0	maintenant
une ou	1	1	0	n
ça facilement	1	1	0	v
a grignoté	1	1	0	v
grand }	3	3	0	n
faut après	1	0	1	encore
aux coins	1	0	0	n
vachette a	1	1	0	n
mes qu'est+ce	1	1	0	n
et les	1	0	0	puis
se ils	1	0	1	v
te à	2	0	2	v
ça là	3	0	3	v
assez }	1	0	0	fort
ils nous	1	0	0	v
au }	52	49	0	n
puis tu	2	0	0	toi
tous livres	2	0	0	ces
mes oreilles	1	0	0	grandes
et dans	1	0	1	v
ce finalement	1	1	0	n
te alors	1	0	1	v
as au	1	0	1	mis
tu lui	1	0	0	v
pas et	3	0	2	là
contre voila	1	1	0	le
quand un	1	0	1	même
quelques }	6	5	0	n
euh }	7	3	0	n
une fois	1	0	0	dernière
est poussinet	1	0	0	pas
va mais	1	0	1	avec
pommes c'	1	0	0	dedans
a transporter	1	0	1	v
et l'	2	0	1	de
se là	9	0	9	v
presque la	1	0	1	de
quand il	1	0	0	euh
et qui	1	0	0	là
à ce	2	0	1	v
qu' et	1	0	0	il
cet il	1	1	0	n
mets hein	1	0	0	le
est dents	1	0	0	les
dans dans	1	0	1	le
mains de	1	0	0	sur
y+a de	8	6	0	pas
plus sur	1	1	0	n
ce pour	1	1	0	coup+ci
dame oui	1	1	0	là
ont beaucoup	1	0	1	v
jetées et	1	0	0	
une ferme	1	0	0	n
à par	1	0	0	v
nouvelle à	1	0	1	n
une chanson	2	0	0	petite
se touts	1	0	1	v
se un	2	0	2	v
un perroquet	1	0	0	n
des la	1	1	0	n
on à	8	0	7	v
une a	1	1	0	qui
te et	1	0	1	v
touts ça	1	1	0	
se que	1	0	1	v
perdu }	1	0	0	sûrement
oui le	1	0	0	mais
pas pour	2	0	0	v
un sur	5	4	0	n
cette papa	1	1	0	n
un bracelet	1	0	0	n
ce roi	1	1	0	n
sinon autre	1	0	1	tu
faire en	1	1	0	v
faire de	3	1	2	une
s de	1	0	1	v
le c'	16	13	0	n
on eu	1	0	0	a
ma }	7	7	0	n
être ça	3	1	1	comme
un quand	2	2	0	n
mettre de	1	0	0	autour
mouton s'il+vous+plaît	1	1	0	et
soudain n'	1	0	0	Casimir
la gratter	1	1	0	n
trois dans	1	1	0	n
veux sur	1	0	1	v
a tout+de+suite	1	0	1	v
tu doucement	1	0	1	v
mon hein	1	1	0	n
Mar là	1	0	1	dedans
un non	3	3	0	n
l' oui	1	1	0	n
voit à	1	0	0	là
mains blanches	1	0	0	sur
le dans	14	9	5	v
{ y	4	0	1	ça
te finalement	1	0	1	v
pour avec	1	0	1	v
est maman	1	0	0	la
être à	2	2	0	difficile
les trous	1	0	0	petits
puis le	1	0	0	tu
promené l'	1	0	0	de
ben qu'	2	0	0	peut+être
le parfois	1	0	1	n
le Chi	1	1	0	n
s faire	3	0	0	v
une rose	1	1	0	n
èh tu	1	1	0	
oiseau comme	1	0	0	qui
faut à	3	0	3	v
a ça	2	0	2	v
le sait	1	1	0	n
belles }	1	1	0	n
je bien	2	0	2	v
comme ça	1	1	0	ça
tu quelle	1	0	1	v
ah elle	1	0	0	oui
tête les	1	0	0	là
pas par+terre	1	0	1	v
quelque+chose ton	1	1	0	qui
se avant	1	0	1	v
la pschi	1	1	0	n
oeuf }	1	1	0	là
au tout	1	1	0	n
fois Hippolyte	1	0	1	v
te un	10	0	9	v
les la	2	2	0	n
fais hein	2	0	1	attention
le tu	9	9	0	n
l' que	6	6	0	n
le du	5	5	0	n
hop }	3	0	2	là
{ aie+aie+aie	1	0	0	
en d'	1	1	0	a
va remuer	1	0	0	v
le papillon	2	1	0	n
une fleur	2	0	0	jolie
tu ça	9	1	8	v
à les	3	0	3	v
là au	1	1	0	c'
tu encore	5	0	3	v
vas là	3	0	1	v
Bruit à	1	0	1	v
ils aimer	1	0	0	v
des euh	2	2	0	n
pas }	100	26	39	v
faut un	3	0	3	v
te les	7	0	7	v
mais yeux	2	0	0	c'
de non	2	1	0	n
très le	1	1	0	bien
vraiment Tim	1	0	0	un
ça dire	1	0	0	v
je toutes	1	0	1	v
veux vélo	1	0	1	v
et tu	3	1	0	puis
as là	1	0	1	v
restes rien	1	0	0	debout
oeufs }	1	0	0	mimi
un nuage	1	0	0	petit
catastrophe éléphant	1	1	0	n
avais la	1	0	0	v
les un	1	1	0	n
a aussi	4	0	4	v
coup }	1	1	0	euh
as quel	1	0	0	v
fois mot	1	0	0	que
parfait }	1	1	0	ça
ai faim	1	0	0	bien
baguettes }	1	0	0	
les mon	1	1	0	n
ils déjà	1	0	1	v
deux là	1	1	0	n
que }	2	0	0	ça
vas }	13	0	12	v
entends }	1	0	1	rien
tes et	1	1	0	n
la gauche	2	2	0	n
l' }	193	156	36	n
terre des	1	0	1	et
dans chambre	2	0	0	la
{ petite	1	0	0	une
fait que	1	0	0	longtemps
t' où	1	0	1	v
jamais }	3	0	1	quoi
pas passer	1	0	0	v
pouvoir sur	1	0	1	v
enlever là	1	0	0	le
est l'	2	0	0	de
plusieurs }	3	3	0	n
ça oui	1	0	1	v
on une	7	0	5	v
{ peur	1	0	1	trop
dix }	1	1	0	n
ils faire	1	0	0	v
garer }	1	0	0	jusque
veux le	5	0	5	v
ai peut+être	1	0	0	v
au ça	3	1	0	n
très idée	1	0	0	bonne
as quoi	3	0	2	v
si on	1	0	0	jamais
ton elle	1	1	0	n
s que	1	0	1	v
t' tu	1	0	1	v
pas dessus	2	0	2	v
viens ta	1	0	1	v
couché se	1	0	0	Hippolyte
te tu	1	0	1	v
du ça	3	3	0	n
vous Monsieur	1	0	1	v
il son	7	1	6	v
attendu }	1	0	0	
ils ramassé	1	0	0	v
en qu'y+a+t+il	1	0	0	v
est y+a	1	1	0	qu'
laisser }	3	0	3	v
{ dit	2	0	0	on
l' ou	4	2	2	n
es avec	1	0	0	v
non pas	6	3	3	v
Lucas et	1	1	0	v
à heure	1	0	0	l'
tes Mar	2	2	0	n
étonnée se	1	0	0	
il sa	1	0	1	v
son que	1	1	0	n
rigole }	1	0	0	déjà
front yeux	1	0	0	c'
petits là	7	7	0	n
as plus	1	0	1	v
